Name,Frequency,Avg_Popularity,Avg_Revenue
Balthazar Getty,4,5.848433,18800070.0
Alison Eastwood,4,6.32097,18793391.25
Michael Cudlitz,2,16.5644205,18792178.5
Essence Atkins,5,11.212265,18777985.2
Lucy Cohu,2,21.769222,18760684.0
Alice Greczyn,1,17.952817,18755936.0
Andrea Anders,1,17.952817,18755936.0
Keith Allen,4,17.3277355,18742948.75
Callum Turner,2,27.411081000000003,18723834.5
Doris Roberts,5,8.2592654,18718776.2
Devon Sawa,4,14.91661075,18706983.5
Jason Mewes,9,16.423184777777777,18676452.666666668
Darren Criss,1,9.933926,18663238.0
Chris Colfer,1,9.933926,18663238.0
Chord Overstreet,1,9.933926,18663238.0
Kevin McHale,1,9.933926,18663238.0
Megan Hilty,1,6.682006,18662027.0
Shishir Kurup,1,8.976738,18653615.0
Kaitlin Doubleday,1,10.230583,18637690.0
Rob Benedict,1,10.230583,18637690.0
Dan Butler,1,4.366488,18626419.0
P. Lynn Johnson,1,6.353971,18618284.0
Rob Hayter,1,6.353971,18618284.0
Becca Gardner,1,6.353971,18618284.0
Andy Lau,5,10.099856599999999,18572789.0
Rif Hutton,1,19.890428,18564088.0
Jeremy Roberts,1,19.890428,18564088.0
Janet MacLachlan,1,19.890428,18564088.0
Steven Schub,1,19.890428,18564088.0
Tim Guinee,8,13.778705375,18527789.75
Gabriele Ferzetti,5,16.165095,18499200.2
Dwight Henry,2,10.9620235,18484656.0
Khandi Alexander,3,4.997013,18471928.666666668
Jonathan D. Mellor,1,22.341462,18469680.0
Akemi Goto,1,22.341462,18469680.0
Alejandro Casaseca,1,22.341462,18469680.0
Claudia Silva,1,22.341462,18469680.0
Andrea Ros,1,22.341462,18469680.0
Giancarlo Prete,1,14.370111,18432000.0
Charles Borromel,1,14.370111,18432000.0
Ken Hutchison,1,14.370111,18432000.0
Loris Loddi,1,14.370111,18432000.0
Eddie Griffin,10,5.1324974,18412217.0
Will Sasso,3,11.639203,18398014.666666668
Scott Eastwood,6,13.2661175,18375871.0
John Newton,2,7.316762,18366954.5
Vincent Price,3,17.057628666666666,18356425.333333332
Brian Avery,1,10.664202,18344729.0
John Beck,1,10.664202,18344729.0
Spencer Milligan,1,10.664202,18344729.0
Don Keefer,1,10.664202,18344729.0
Mary Gregory,1,10.664202,18344729.0
Mews Small,1,10.664202,18344729.0
Matt Besser,1,10.73522,18317151.0
Tom Savini,3,34.66150533333333,18281592.333333332
Ian Michael Smith,1,11.090254,18253415.0
Peter Finch,2,10.258127,18244938.5
Talon G. Ackerman,1,12.601677,18197398.0
Tygh Runyan,1,8.359599,18195610.0
Yee Jee Tso,1,8.359599,18195610.0
Nate Dushku,1,8.359599,18195610.0
Michael Zegen,3,19.025426333333332,18189244.666666668
Alex Winter,4,18.098762,18176901.5
Oliver Maltman,1,7.235794,18124262.0
Michele Austin,1,7.235794,18124262.0
Karina Fernandez,1,7.235794,18124262.0
Matheus Nachtergaele,2,25.142823999999997,18119239.0
Nimrat Kaur,2,8.284684,18117575.5
Tina Turner,2,22.2516745,18115109.5
Devin Kelley,1,20.649145,18112929.0
Dimitri Diatchenko,1,20.649145,18112929.0
Milutin Milošević,1,20.649145,18112929.0
Alex Feldman,1,20.649145,18112929.0
Marisa Ryan,2,4.7469475,18098193.5
Wes Craven,1,14.730796,18090181.0
Jeff Davis,1,14.730796,18090181.0
Tracy Middendorf,1,14.730796,18090181.0
David Newsom,1,14.730796,18090181.0
Barry Miller,3,10.729199,18081651.666666668
Stuart Bennett,1,29.647844,18074539.0
John Cenatiempo,1,29.647844,18074539.0
Declan Mulvey,1,29.647844,18074539.0
Claire Forlani,12,11.146285916666665,18065424.666666668
Ellen Barkin,10,11.5588363,18064960.2
David Morrissey,6,13.629211666666668,18035887.666666668
Gillian Jacobs,6,19.972674333333334,18020613.0
Maree Cheatham,2,3.530203,18018954.5
Tony Randall,1,13.223111,18016290.0
Jack Barry,1,13.223111,18016290.0
Joe E. Brown,2,20.458067,18000000.0
Travaris Spears,1,17.632446,18000000.0
Sonya Walger,1,17.632446,18000000.0
Chanel Iman,1,29.761163,17986781.0
Rakim Mayers,1,29.761163,17986781.0
Dennis Dugan,1,6.532855,17985893.0
Margie Impert,1,6.532855,17985893.0
Elisabeth Brooks,1,6.532855,17985893.0
Jamie Foreman,3,18.912017333333335,17981306.666666668
Colleen Dewhurst,4,16.18280925,17954510.25
Dorka Gryllus,1,5.461487,17872796.0
Marc Hosemann,1,5.461487,17872796.0
Wotan Wilke Möhring,1,5.461487,17872796.0
Demir Gökgöl,1,5.461487,17872796.0
Birol Ünel,1,5.461487,17872796.0
Adam Bousdoukos,1,5.461487,17872796.0
Pheline Roggan,1,5.461487,17872796.0
Cem Akin,1,5.461487,17872796.0
Monica Bleibtreu,1,5.461487,17872796.0
Laura Ramsey,4,10.197851,17871657.5
Brandy Norwood,3,11.716431,17866341.0
Shawn Hatosy,11,12.284847636363638,17863195.09090909
Michel Galabru,3,14.848756999999999,17860848.333333332
Scott Hazell,1,13.155999,17800000.0
Abdul Salis,1,13.155999,17800000.0
Karen Ford,1,13.155999,17800000.0
Pam Grier,10,14.4694878,17783470.0
Chris Kattan,8,6.875550625,17780418.125
Carmen Filpi,1,9.302349,17768757.0
Gene Ross,1,9.302349,17768757.0
Kathleen Kinmont,1,9.302349,17768757.0
George P. Wilbur,1,9.302349,17768757.0
Eli Craig,1,4.781538,17762705.0
Emily Bergl,1,4.781538,17762705.0
Dan Futterman,4,5.62206775,17758065.5
Christian Borle,1,46.832372,17752940.0
Andy On,1,46.832372,17752940.0
Mickey Shaughnessy,2,5.142713,17750000.0
Nicholas Gonzalez,4,2.667397,17748224.5
Kad Merad,3,20.089220333333333,17730628.666666668
Joe Grifasi,2,12.096772999999999,17715556.5
Lena Dunham,5,12.5739526,17710736.0
Frank Witter,1,13.960945,17709155.0
Natalie Dessay,1,13.960945,17709155.0
Lucas Belvaux,1,13.960945,17709155.0
Alex Ferns,1,13.960945,17709155.0
Lisa Owen,2,8.1524035,17701160.0
Hannah Ware,1,40.688426,17693675.0
Loren Omer,1,40.688426,17693675.0
Anna Rose Hopkins,1,40.688426,17693675.0
Rachel Farrar,1,40.688426,17693675.0
Elizabeth Masucci,1,40.688426,17693675.0
Tupac Amaru Shakur,2,2.4827165,17662155.0
Rance Howard,1,29.223881,17654912.0
Kevin Kunkel,1,29.223881,17654912.0
Angela McEwan,1,29.223881,17654912.0
Timothy Bottoms,2,22.009147499999997,17647923.0
Tom Petty,1,14.564667,17626234.0
Una Damon,2,5.9077225,17625513.0
Frank Sivero,3,22.77549833333333,17623464.333333332
Charles Esten,1,5.815881,17600000.0
Brian Corcoran,1,16.553594,17570324.0
Larry Gates,1,16.553594,17570324.0
Madeleine Sherwood,1,16.553594,17570324.0
Burl Ives,1,16.553594,17570324.0
Zelda Cleaver,1,16.553594,17570324.0
Jack Carson,1,16.553594,17570324.0
Barbara Flynn,2,5.092968,17539120.5
Anton Lesser,2,8.772848499999998,17539120.5
Natasha Mashkevich,1,10.072199,17511906.0
Mélusine Mayance,1,10.072199,17511906.0
Gisèle Casadesus,1,10.072199,17511906.0
Sarah Ber,1,10.072199,17511906.0
Dominique Frot,1,10.072199,17511906.0
Terry David Mulligan,1,9.378688,17507368.0
Jean-Hugues Anglade,3,7.064531666666667,17504034.333333332
Peter Ustinov,4,6.169214500000001,17500000.0
Kelsey Keel,1,12.792446,17500000.0
Hope Lange,2,12.4887265,17499606.5
Martin Balsam,5,34.969162999999995,17491992.2
D.W. Moffett,2,11.032593499999999,17471094.0
Ruth White,3,11.018280333333335,17466573.0
Tommy Chong,1,7.894489,17460020.0
Laura Silverman,1,7.894489,17460020.0
Frank Vincent,4,25.06510325,17459098.5
Elizabeth Warren,1,10.50098,17436509.0
Elijah Cummings,1,10.50098,17436509.0
Baron Hill,1,10.50098,17436509.0
William Black,1,10.50098,17436509.0
Peter Zalewski,1,10.50098,17436509.0
Marcy Kaptur,1,10.50098,17436509.0
Zoe Graham,2,12.8159055,17427495.0
Richard Rifkin,1,17.237143,17425000.0
Pierre Boulanger,2,17.237143,17425000.0
Chris Riedell,1,20.967146,17385830.0
Christina Elmore,1,20.967146,17385830.0
Trestin George,1,20.967146,17385830.0
Shaun Austin-Olsen,1,3.426555,17380126.0
James Pickens Jr.,2,14.5345665,17310359.5
Joseph Ragno,1,9.025236,17300889.0
Jonah Meyerson,1,5.647538,17297244.0
Israel Tellez,1,5.647538,17297244.0
Portia Dawson,1,5.647538,17297244.0
Arlin Miller,1,5.647538,17297244.0
Azucena Medina,1,5.647538,17297244.0
Wiveca Bonerais,1,5.647538,17297244.0
Kyle Sullivan,1,1.081822,17292381.0
Orlando Brown,1,1.081822,17292381.0
Justin Berfield,1,1.081822,17292381.0
Jonathan Osser,1,1.081822,17292381.0
Felicity Montagu,1,16.785866,17286299.0
Kelan Pannell,1,16.785866,17286299.0
Christian Maier Smith,1,16.785866,17286299.0
Kelly Jo Charge,1,16.785866,17286299.0
Janette Scott,1,16.785866,17286299.0
Kyle Russell Clements,1,15.66135,17280326.0
Taylor Cole,1,15.66135,17280326.0
Travis Davis,1,15.66135,17280326.0
Art Hsu,2,18.190883,17280288.5
Gregory Smith,4,12.83697075,17277478.25
Victor Buono,2,13.7022505,17236525.5
Sandra Bernhard,1,16.803457,17218080.0
Frank Stallone,1,16.803457,17218080.0
Patricia Arquette,10,19.696435700000002,17205540.0
Michael Nader,1,2.77255,17193231.0
Robert Hooks,1,2.77255,17193231.0
Nancy Allen,4,12.69697025,17184802.5
Ryan McFarland,1,19.978021,17164377.0
Marley Shelton,7,11.127264,17141617.714285713
Arata Furuta,1,14.726338,17137302.0
Ayano Fukuda,1,14.726338,17137302.0
Yu Aoi,1,14.726338,17137302.0
Maaya Sakamoto,1,14.726338,17137302.0
Miyuki Sawashiro,1,14.726338,17137302.0
Kiyoshi Kobayashi,1,14.726338,17137302.0
Shun Oguri,1,14.726338,17137302.0
Chikao Ohtsuka,1,14.726338,17137302.0
Toshiyuki Morikawa,1,14.726338,17137302.0
Haruma Miura,1,14.726338,17137302.0
Kerry Condon,3,13.358504000000002,17131541.333333332
Blair Underwood,6,5.880362166666667,17122513.333333332
Heather Locklear,5,9.6832022,17119002.2
Louise Brealey,2,13.471794500000001,17113649.0
Sara Tanaka,1,18.289303,17096053.0
Antonio Fargas,1,11.379652,17080167.0
Moses Gunn,1,11.379652,17080167.0
Adrian Lester,3,18.188817,17070475.333333332
Vanessa Angel,2,11.6077485,17066378.0
Ari Graynor,7,16.614086142857143,17044861.42857143
Altovise Davis,1,2.537032,17000000.0
Lieux Dressler,1,2.537032,17000000.0
Natasha Ryan,1,2.537032,17000000.0
Marcy Lafferty,1,2.537032,17000000.0
Tiffany Bolling,1,2.537032,17000000.0
Hoke Howell,1,2.537032,17000000.0
Jason Andrews,1,15.960916,17000000.0
David Schrempf,1,15.960916,17000000.0
Seann Conway,1,15.960916,17000000.0
Joe Ross,1,2.537032,17000000.0
Ahsaas Channa,1,3.246903,17000000.0
David McLean,1,2.537032,17000000.0
Jeff Pilson,1,11.60815,16991902.0
Zakk Wylde,1,11.60815,16991902.0
Jason Bonham,1,11.60815,16991902.0
Ricardo Darín,2,17.24171,16982921.5
Clayton Rohner,2,10.4063285,16978304.0
Connie Britton,3,17.58455633333333,16977536.333333332
Jordan Garrett,1,12.643703,16974459.0
Stuart Lafferty,1,12.643703,16974459.0
Hector Atreyu Ruiz,1,12.643703,16974459.0
Zachary Booth,2,17.150160500000002,16972376.5
Trey Parker,3,19.590711333333335,16969140.666666668
Matt Stone,3,19.590711333333335,16969140.666666668
Chuck Campbell,1,11.220643,16951798.0
Markus Parilo,1,11.220643,16951798.0
Jonathan Potts,1,11.220643,16951798.0
Lexa Doig,1,11.220643,16951798.0
Melyssa Ade,1,11.220643,16951798.0
Lisa Ryder,1,11.220643,16951798.0
Flaminia Cinque,2,26.4560595,16943577.0
Jonathan Ahdout,1,12.102725,16942795.0
Kia Jam,1,12.102725,16942795.0
John Pankow,3,3.991323,16942513.333333332
Lee Majors,4,6.0072075,16938172.5
Ben McKenzie,1,16.883429,16930884.0
Leah Cairns,1,16.883429,16930884.0
Miguel Castro,1,6.130096,16929123.0
Herman Osorio,1,6.130096,16929123.0
Tommy De La Cruz,1,6.130096,16929123.0
Kyle Bornheimer,2,19.898069999999997,16883651.0
Omar Epps,8,5.394278125,16882471.0
Emma Hamilton,1,15.131867,16863583.0
Verónica Echegui,1,15.131867,16863583.0
Michael Budd,1,15.131867,16863583.0
Gina Ravera,3,9.820082666666666,16858966.0
Peter MacNicol,3,4.914412333333334,16853583.0
Thierry Frémont,1,9.07278,16838910.0
Rie Rasmussen,1,9.07278,16838910.0
Edouard Montoute,1,9.07278,16838910.0
Fiona Curzon,1,9.07278,16838910.0
Nathan Bexton,2,5.695817,16834560.0
Chris Hardwick,1,19.301432,16829545.0
Peter Vaughan,5,19.2309732,16827745.8
Ariel Gade,4,16.583718,16817539.75
Annika Wedderkopp,1,21.826888,16800000.0
Anne Louise Hassing,1,21.826888,16800000.0
Lars Ranthe,1,21.826888,16800000.0
Ole Dupont,1,21.826888,16800000.0
Lasse Fogelstrøm,1,21.826888,16800000.0
Alexandra Rapaport,1,21.826888,16800000.0
Leo Genn,3,5.506265666666667,16800000.0
Susse Wold,1,21.826888,16800000.0
Robert Amaya ,3,6.032623666666667,16769258.333333334
Phyllis Somerville,4,12.56809925,16768064.0
Tatiana Maslany,4,10.761483,16746157.75
Rosemarie DeWitt,8,15.464382375,16744858.25
Logan Shea,1,0.680753,16700000.0
Thomas Gomez,2,12.886325,16699859.0
John Cassavetes,2,13.440247,16697713.0
Cara Seymour,8,21.0731495,16691617.5
Mandy Patinkin,4,16.507430499999998,16685278.25
Landon Pigg,1,20.05902,16633035.0
Shannon Eagen,1,20.05902,16633035.0
Sarah Habel,1,20.05902,16633035.0
Julian Sands,8,10.624323375,16609353.0
Master P,4,4.59186925,16603532.0
Kenneth Ransom,2,0.8760224999999999,16603028.5
Jen Jones,1,26.881611,16566240.0
Barbara Troy,1,26.881611,16566240.0
John Doman,1,26.881611,16566240.0
Faith Wladyka,1,26.881611,16566240.0
Marshall Johnson,1,26.881611,16566240.0
James Benatti,1,26.881611,16566240.0
Maryann Plunkett,1,26.881611,16566240.0
Ivan 'Flipz' Velez,1,8.237336,16549477.0
Steve Terada,1,8.237336,16549477.0
Caity Lotz,1,8.237336,16549477.0
Jesse Erwin,1,8.237336,16549477.0
Graham McGrath,1,9.904881,16519460.0
Lysette Anthony,1,9.904881,16519460.0
Ken Marshall,1,9.904881,16519460.0
John Welsh,1,9.904881,16519460.0
Tony Church,1,9.904881,16519460.0
Bernard Bresslaw,1,9.904881,16519460.0
David Battley,1,9.904881,16519460.0
Justine Waddell,2,4.351743,16500168.5
Susan Vidler,1,63.513324,16491080.0
Eileen Nicholas,1,63.513324,16491080.0
Michael Maloney,3,7.842578,16489968.0
Tim Daly,3,9.305352333333333,16468947.0
Jordan Ladd,4,12.264740250000001,16414768.25
Alison Folland,2,13.933429499999999,16412560.5
Suki Waterhouse,1,28.397048,16374328.0
Emma Greenwell,1,28.397048,16374328.0
John Sessions,3,11.787937666666666,16300984.333333334
Sarah Polley,9,14.299141777777777,16295028.222222222
Lazar Ristovski,2,22.7419665,16278059.5
Bill Tung,2,16.1827255,16196023.5
Anita Mui,2,16.1827255,16196023.5
Paula Kelly,2,6.617048,16188281.5
Yuliya Vysotskaya,1,3.593349,16178959.0
Jonny Coyne,1,3.593349,16178959.0
Robin Harris,1,3.079862,16153593.0
Derek Hamilton,2,6.749664,16145022.0
Jonny Weston,2,23.280898999999998,16124120.5
Tony Maudsley,1,6.618149,16123851.0
Andre Royo,4,16.64627225,16096546.0
Deirdre O'Connell,6,12.896677166666665,16092948.333333334
Jon Cryer,3,10.142910333333333,16090836.0
William Holmes,2,11.449392,16020539.0
Rachel Shumate,1,4.146752,16017403.0
Chris Freihofer,1,4.146752,16017403.0
Rain Phoenix,1,4.146752,16017403.0
Valeriy Zolotukhin,2,9.8616925,16000000.0
Rodolphe Pauly,1,14.799323,15992615.0
Louise Lemoine Torrès,1,14.799323,15992615.0
Denis Evrard,1,14.799323,15992615.0
Marie Pillet,1,14.799323,15992615.0
Mariane Plasteig,1,14.799323,15992615.0
Albert Delpy,1,14.799323,15992615.0
Diabolo,1,14.799323,15992615.0
Spike Lee,8,6.734888625,15978427.125
Molly Parker,2,21.222530000000003,15940587.5
Leslie Jordan,1,10.341982,15938065.0
Rusty Schwimmer,1,10.341982,15938065.0
Billy Green Bush,1,10.341982,15938065.0
Kari Keegan,1,10.341982,15938065.0
John D. LeMay,1,10.341982,15938065.0
Erin Gray,1,10.341982,15938065.0
Esther Scott,1,9.452808,15861566.0
Aja Naomi King,1,9.452808,15861566.0
Lorraine Toussaint,2,10.067935,15860079.0
Adrian Paul,1,11.782725,15843608.0
Wilson Jermaine Heredia,2,5.2671,15835310.0
Jesse L. Martin,2,8.093686,15835310.0
Andrew Chalmers,2,8.7929405,15831721.0
Hal Landon Jr.,3,19.226378333333333,15828346.333333334
Francesca Annis,3,14.456686666666664,15815050.0
Mary McCormack,10,8.9512634,15802116.6
Michael Palin,3,40.21746133333333,15798176.333333334
Kevin Brophy,1,2.959547,15795189.0
William Prince,2,10.5338015,15794938.5
Fenella Woolgar,2,9.7928905,15792450.5
Indio Falconer Downey,1,32.690038,15785148.0
Rockmond Dunbar,1,32.690038,15785148.0
Geoffrey Lewis,8,10.454695874999999,15783827.0
Juan Riedinger,2,22.739841,15778030.5
Kostja Ullmann,2,14.914470000000001,15777427.5
Deon Richmond,3,15.990295666666666,15763953.333333334
Shaun Sipos,3,12.412026333333335,15747315.0
Alakina Mann,2,22.912917,15733394.5
Billy Curtis,1,19.127239,15700000.0
Marianna Hill,1,19.127239,15700000.0
Ted Hartley,1,19.127239,15700000.0
Jack Ging,1,19.127239,15700000.0
Baard Owe,1,20.821846,15699707.0
Julie R. Ølgaard,1,20.821846,15699707.0
Reidar Sørensen,1,20.821846,15699707.0
Synnøve Macody Lund,1,20.821846,15699707.0
Eivind Sander,1,20.821846,15699707.0
Nils Jørgen Kaalstad,1,20.821846,15699707.0
Kyrre Haugen Sydness,1,20.821846,15699707.0
Mildred Natwick,3,9.978893,15690240.0
Paula Garcés,4,7.978641250000001,15682547.75
Noah Segan,3,16.655390333333333,15680666.666666666
Robert Peters,2,7.1139,15656321.0
Finlay Currie,3,4.346222666666667,15650000.0
Tony Darrow,3,27.287964666666667,15612131.333333334
Zhu Zhu,1,17.672021,15608545.0
Steve Harvey,2,3.271284,15589758.0
Solange Knowles,2,2.509092,15589758.0
Judy Garland,3,27.220433666666665,15570322.333333334
Ben O'Toole,1,22.096286,15520023.0
Cem Yılmaz,1,22.096286,15520023.0
Salih Kalyon,1,22.096286,15520023.0
Yılmaz Erdoğan,1,22.096286,15520023.0
James Fraser,1,22.096286,15520023.0
Ryan Corr,1,22.096286,15520023.0
John Fiedler,3,26.040200999999996,15518177.666666666
Corbin Bernsen,5,8.9236676,15516459.2
Nick Moran,2,9.6647635,15475692.0
Joanna Dunham,1,3.011205,15473333.0
Van Heflin,1,3.011205,15473333.0
Ina Balin,1,3.011205,15473333.0
Don McManus,3,15.541366333333334,15471210.666666666
Rani Mukerji,3,2.5075043333333333,15461773.333333334
Vincent Gardenia,3,11.290227000000002,15449465.0
Flynn MacArthur,1,48.784734,15447154.0
Dean-Charles Chapman,1,48.784734,15447154.0
Gabriel Strong,1,48.784734,15447154.0
Adam Levy,1,48.784734,15447154.0
Jing Lusi,1,48.784734,15447154.0
Gino Picciano,1,24.672234,15436808.0
Peter Dobson,1,3.021835,15427192.0
Carlos Carrasco,3,13.232236666666667,15405547.0
Gordon Michaels,1,29.230298,15400000.0
De'Aundre Bonds,2,5.0803525,15395371.5
Edward Hogg,1,16.698316,15395087.0
Sebastian Armesto,1,16.698316,15395087.0
Sam Reid,1,16.698316,15395087.0
Felicity Huffman,5,8.9320862,15380822.0
Douglas Barr,1,1.586598,15369573.0
Rip Taylor,1,4.352422,15368897.0
Paul Wilson,1,4.352422,15368897.0
Leili Kramer,1,4.352422,15368897.0
Chino XL,1,4.352422,15368897.0
Alexander Wauthier,1,4.352422,15368897.0
Rachael Leigh Cook,10,4.6170384,15367838.2
Peter Hobbs,2,11.5945775,15360646.0
Mary-Kate Olsen,3,13.751804333333332,15355182.0
Deepika Padukone,3,1.183271,15333333.333333334
Richard McMillan,1,24.606012,15304890.0
Fernando Hernandez,1,24.606012,15304890.0
Todd Farmer,3,17.478014666666667,15294399.666666666
Kathleen Rose Perkins,2,15.334228,15286590.5
Makenzie Vega Norfolk,4,14.68046725,15283991.25
Nick Sandow,3,5.281850333333334,15250752.0
Claude Maki,1,5.327714,15250000.0
James Shigeta,1,5.327714,15250000.0
Takeshi Kitano,1,5.327714,15250000.0
Royale Watkins,1,5.327714,15250000.0
Carlos Lasarte,2,20.414291,15224000.0
Ruby Dee,3,7.682178,15213500.333333334
Michael Culkin,2,27.182081500000002,15209280.0
Hubert Scales,1,0.132878,15200000.0
Norman Fields,1,0.132878,15200000.0
Rhetta Hughes,1,0.132878,15200000.0
Steven Hill,2,5.454341,15200000.0
Joe Tornatore,1,0.132878,15200000.0
Simon Chuckster,1,0.132878,15200000.0
John Dullaghan,1,0.132878,15200000.0
Lavelle Roby,1,0.132878,15200000.0
Katarina Cas,2,17.8648745,15198013.0
Katherine Waterston,3,34.35019966666666,15184282.666666666
Elizabeth Lindsey,1,4.068107,15156200.0
Andrew Pang,1,4.068107,15156200.0
Kelly Rowan,2,15.313853,15151536.0
Meredith Droeger,1,6.487344,15134293.0
Diego Velazquez,1,6.487344,15134293.0
Mariah O'Brien,1,9.483717,15116634.0
Leo Geter,1,9.483717,15116634.0
Bradford English,1,9.483717,15116634.0
J.C. Brandy,1,9.483717,15116634.0
Keith Bogart,1,9.483717,15116634.0
Sophia Bush,2,4.02904,15103822.5
Kevin Gage,4,9.5147625,15079858.25
Jackson Bond,1,15.673154,15071514.0
Eric Benjamin,1,15.673154,15071514.0
Joe Massingill,2,12.9424355,15063981.5
Matthew Daddario,2,6.338538,15063981.5
Alice Drummond,6,9.429168,15041235.166666666
Marlene Forte,4,6.23519425,15035420.75
Reece Shearsmith,2,28.760855,15019696.0
Kate Ashfield,2,25.9651055,15019696.0
Lady Gaga,1,29.072964,15008161.0
Rick Ravanello,1,10.756266,15007991.0
Vlad Radescu,1,10.756266,15007991.0
Manoj Bajpayee,2,1.8824405,15004555.5
Bella Darvi,1,4.079111,15000000.0
Henry Daniell,1,4.079111,15000000.0
Laura Harrington,2,16.642091500000003,15000000.0
Gene Tierney,1,4.079111,15000000.0
Pierre Arditi,1,2.877488,15000000.0
Jean Yanne,1,2.877488,15000000.0
Christiane Cohendy,1,2.877488,15000000.0
Edmund Purdom,1,4.079111,15000000.0
Claudio Amendola,1,2.877488,15000000.0
Michael Wilding,1,4.079111,15000000.0
Judith Evelyn,1,4.079111,15000000.0
Isabelle Carré,1,2.877488,15000000.0
Tony Lemiere,1,2.877488,15000000.0
Kim Myers,2,11.989352499999999,14999606.5
Kevin Downes,3,6.060792,14983976.0
Ji Dae-Han,1,56.76349,14980005.0
Yoon Jin-Seo,1,56.76349,14980005.0
Oh Tae-kyung,1,56.76349,14980005.0
Yoo Ji-tae,1,56.76349,14980005.0
Kang Hye-jung,1,56.76349,14980005.0
Dexter Fletcher,4,13.521957,14971222.5
Dominique McElligott,4,23.17704075,14966594.5
Abraham Benrubi,5,16.4829924,14943322.4
Samantha Pryor,1,10.13559,14899417.0
Conor Carroll,1,10.13559,14899417.0
William Petersen,3,16.42241333333333,14881156.333333334
Daniel Lapaine,2,9.588678999999999,14878581.5
Sônia Braga,2,3.5061180000000003,14850000.0
Dana Davis,2,10.2745705,14831875.0
