Name,Department,Frequency,Avg_Popularity,Avg_Revenue
Rodriguez,Sound,1,22.622453,39171130.0
Roberto Ramos,Costume & Make-Up,1,10.704596,116400000.0
Roee Sharon,Production,1,43.815492,131183530.0
Roberto Ortiz,Costume & Make-Up,1,41.570047,120175290.0
Roei Tzoref,Visual Effects,1,14.08251,11125849.0
Rogan Griffin,Visual Effects,1,125.114374,538983207.0
Roberto Moreno,Crew,1,13.191829,0.0
Roberto Magagnini,Art,1,67.447636,356613439.0
Roberto Di Coste,Crew,1,29.211255,74208267.0
Roger Fenton,Editing,1,64.025031,23341568.0
Roger Fires,Art,1,3.696123,0.0
Robert Zalkind,Crew,1,14.741589,36433975.0
Robert Tracy,Sound,1,13.338539,10000000.0
Robert Van Dyke,Crew,1,11.195593,19294901.0
Roger M. Shook,Art,1,8.265317,35841901.0
Roger Marbury,Lighting,1,52.786917,95000000.0
Robert Ulrich,Editing,1,99.687084,829000000.0
Roger Mattiussi,Editing,1,5.244518,426224.0
Robert Tyrrell,Crew,1,24.210698,1755212.0
Roger Mincheff,Production,1,15.804814,37597471.0
Roger Mocenigo,Crew,1,20.95282,11947954.0
Roger Murray,Crew,1,33.912116,97542952.0
Robert Trujillo,Writing,1,7.871686,7972967.0
Roger Nall,Visual Effects,1,5.099472,0.0
Roger Neill,Sound,1,11.933449,5332926.0
Robert Trenton,Art,1,27.615108,43061982.0
Robert Townsend,Writing,1,2.353483,0.0
Robert Vassie,Visual Effects,1,2.418535,0.0
Robert Townsend,Directing,1,2.353483,0.0
Roger Nygard,Directing,1,2.77754,0.0
Robert Towne,Directing,1,3.849873,777423.0
Robert Thorne,Production,1,10.0403,0.0
Roger Page,Art,1,11.22268,19480739.0
Robert Thom,Writing,1,6.473667,8000000.0
Robert Thoeren,Writing,1,39.30982,25000000.0
Robert Thayer,Art,1,63.429157,289847354.0
Robert Tezai,Visual Effects,1,100.348805,269994119.0
Robert Tenaglia,Crew,1,19.267479,38502340.0
Roger Paradiso,Production,1,18.102572,124305181.0
Roger Prater,Art,1,47.992817,42931041.0
Roger Rohrbach,Production,1,19.375768,91188905.0
Roger M. Mayer,Production,1,3.674294,0.0
Roger M. Bobb,Production,1,5.882208,57231524.0
Robert Young,Crew,1,30.254021,94882889.0
Robert Wedemeyer,Camera,1,2.611364,0.0
Roger Ford,Costume & Make-Up,1,2.128211,0.0
Roger Gould,Crew,1,128.655964,857611174.0
Roger Guise,Art,1,8.450513,0.0
Roger Guyett,Crew,1,43.926995,284139100.0
Robert Wise,Sound,1,3.898498,3202000.0
Roger Guyett,Visual Effects,1,78.291018,467365246.0
Roger H. Berger,Writing,1,0.964802,0.0
Roger Hands,Sound,1,23.604936,0.0
Robert Whitehouse,Production,1,21.276864,6038942.0
Roger Hawkins,Writing,1,4.118612,0.0
Robert West,Crew,1,40.413191,920100000.0
Robert Wells,Sound,1,6.915201,30500000.0
Robert Weiner,Production,1,15.978136,41158757.0
Robert Webber,Sound,1,21.958055,81272766.0
Roger Lanser,Crew,1,0.548435,0.0
Robert Weaver,Crew,1,78.291018,467365246.0
Robert Watts,Crew,1,5.650125,11137801.0
Roger Injarusorn,Editing,1,46.875375,527068851.0
Robert Wait,Crew,1,45.856409,159773545.0
Roger Jacobs,Costume & Make-Up,1,35.099611,54700105.0
Robert W. Morgenroth,Visual Effects,1,23.316208,59217789.0
Roger Joseph Manning Jr.,Crew,1,45.66662,119723856.0
Roger Kumble,Writing,1,23.449703,75902208.0
Roger L. Simon,Writing,1,4.123533,1759252.0
Robert W. Anderson,Crew,1,16.754452,0.0
Robert Velo,Production,1,12.708963,5802422.0
Roger L. Stevens,Writing,1,23.431117,43656822.0
Roger Lanser,Camera,1,10.19377,0.0
Rodrigo García,Camera,1,22.87623,4300000.0
Robin Budd,Directing,1,15.341196,109862682.0
Ron Goodwin,Sound,1,10.219942,12600000.0
Robin Budd,Production,1,20.089933,116672912.0
Robyn McFarlane,Crew,1,11.62423,67192859.0
Robyn Marshall,Production,1,12.036888,0.0
Robyn Luckham,Visual Effects,1,50.767332,93820758.0
Robyn Klein,Sound,1,10.410933,38085778.0
Robyn Klein,Production,1,17.078656,7177143.0
Rod Patten,Crew,1,73.307513,96060858.0
Robyn Jacobs,Art,1,24.085144,119723358.0
Rod Serling,Writing,1,12.902975,29450919.0
Robyn Aronstam,Production,1,8.109958,0.0
Rod Spencer,Lighting,1,8.039223,0.0
Robyn Aronstam,Directing,1,12.741073,24748670.0
Robinson Devor,Writing,1,0.619979,0.0
Robinson Devor,Directing,1,0.619979,0.0
Rod Tinney,Crew,1,22.442241,38955598.0
Rod Woodruff,Crew,1,12.818441,0.0
Robina Osbourne,Crew,1,104.309993,463517383.0
Robina Osborne,Art,1,3.949796,0.0
Robin Williams,Production,1,30.884535,441286195.0
Roddy MacDonald,Art,1,43.571612,117195061.0
Robin Vidgeon,Camera,1,22.583834,14564027.0
Rodell Cruz,Art,1,49.802914,138530565.0
Robin U. Russin,Writing,1,9.114168,49000000.0
Roderick Alleyne,Production,1,18.790102,29536299.0
Roderick Barron,Camera,1,29.787135,26673242.0
Roderick Davis,Editing,1,10.0403,0.0
Roderick MacDonald,Crew,1,39.381913,41797066.0
Roderick Taylor,Writing,1,6.727949,13678913.0
Roderick Thomas Quin,Art,1,29.211255,74208267.0
Robin Slater,Costume & Make-Up,1,18.47518,101564935.0
Robyn McFarlane,Sound,1,63.13678,210819611.0
Robyn Meisinger,Production,1,33.747825,136000000.0
Rod Lurie,Production,1,4.898437,0.0
Roch Lener,Production,1,9.244181,1831348.0
Rocky McDonald,Crew,1,39.324831,27200316.0
Rockne S. O'Bannon,Writing,1,2.857848,0.0
Rocky Morton,Directing,1,14.587367,20915465.0
Rocky Russo,Writing,1,35.350303,32438988.0
Rockey Dickey Jr.,Crew,1,418.708552,1513528810.0
Rock Reuben,Writing,1,26.799913,73100172.0
Rocio Sainz Herrero,Art,1,18.888806,39041505.0
Rocio Estrada Blackwell,Costume & Make-Up,1,80.316463,288747895.0
Rocío Ceja Amezcua,Costume & Make-Up,1,12.163832,12036149.0
Rocío Ortega,Crew,1,45.299089,130293714.0
Rocío Redondo,Costume & Make-Up,1,90.809408,83258226.0
Rochelle Moser,Art,1,1.110179,0.0
Rod Basham,Crew,1,18.65988,13100000.0
Roch Boucher,Crew,1,20.790703,103891409.0
Robyn Owen,Production,1,12.31708,0.0
Rod Crombie,Camera,1,7.673124,3263585.0
Rocco Stallone,Costume & Make-Up,1,139.272042,543934787.0
Rocco Michaluk,Production,1,1.224105,0.0
Rocco Matteo,Art,1,15.352807,77920346.0
Rocco Curatolo,Crew,1,29.97224,330444045.0
Robyne Parrish,Crew,1,82.502566,821708551.0
Robyn-Alain Feldman,Crew,1,44.815022,217764291.0
Rod Farley,Lighting,1,58.849256,347451894.0
Robyn Wholey,Production,1,57.518472,133346506.0
Rod Feldmeier,Lighting,1,95.914473,347234916.0
Rod Gorwood,Art,1,45.490374,82719885.0
Rod Haney,Lighting,1,32.271938,82102379.0
Robyn Paiba,Art,1,61.849521,205754447.0
Robin Simpson,Crew,1,12.819447,0.0
Robin Simmerly,Art,1,32.105328,115922175.0
Robin Schorr,Production,1,17.943945,0.0
Rodrigo Armendariz,Crew,1,25.454549,68369434.0
Rodolfo Arriaga,Art,1,26.576385,411006740.0
Rodolfo Damaggio,Art,1,16.759252,108103450.0
Rodolfo Damaggio,Writing,1,1.859364,368780809.0
Rodolfo Migliari,Visual Effects,1,32.523573,8371085.0
Rodolfo Ruzza,Crew,1,8.022122,0.0
Robin Gregory,Sound,1,30.271066,26010864.0
Robin Greenspun,Production,1,5.361699,4607608.0
Robin Grantham,Costume & Make-Up,1,5.650125,11137801.0
Robin Eberspacher,Crew,1,3.746806,11560806.0
Robin Driscoll,Writing,1,27.683874,229736344.0
Rodolphe Guglielmi,Visual Effects,1,11.882563,22000.0
Rodolphe Lauga,Camera,1,12.756344,2415472.0
Robin Day,Costume & Make-Up,1,15.676123,29541790.0
Robin Cowie,Production,1,41.690578,248000000.0
Robin Higgs,Production,1,88.935165,599045960.0
Robin Coudert,Sound,1,19.331884,31081.0
Rodrigo Balart,Editing,1,9.780588,0.0
Rodrigo Blaas,Art,1,100.21391,609123048.0
Robin Cooper,Art,1,85.688789,940335536.0
Robin Cook,Writing,1,0.310513,439564.0
Rodrigo Cortés,Crew,1,23.281616,20908467.0
Robin Chapman,Writing,1,5.348446,7230000.0
Robin Chandler,Production,1,125.114374,538983207.0
Robin Campillo,Writing,1,13.437038,28814580.0
Rodrigo Cortés,Editing,1,32.841229,19152480.0
Robin Bursey,Camera,1,40.137264,296655431.0
Robin Buerki,Crew,1,54.550275,53478166.0
Rodrigo Cortés,Writing,1,22.748174,13551174.0
Robin Haskins,Crew,1,37.44963,162000000.0
Rodo Sayagues,Writing,1,33.912116,97542952.0
Rodin Alper Bingol,Production,1,17.151293,19839492.0
Rodney J. McFall,Crew,1,109.528572,263920180.0
Rodman Flender,Directing,1,8.583217,4152230.0
Rodman Philbrick,Writing,1,5.497682,0.0
Rodney Armanino,Art,1,5.894163,38793283.0
Robin Roberts,Costume & Make-Up,1,89.095538,38697217.0
Robin Reyer,Lighting,1,64.457947,215529201.0
Robin Peyton,Art,1,2.353441,4562146.0
Rodney Bowers,Crew,1,17.455024,136159423.0
Rodney Brown Alamo,Production,1,61.437586,196482882.0
Rodney Burke,Visual Effects,1,13.800656,33463969.0
Robin Morrison,Sound,1,2.418535,0.0
Rodney El Haddad,Writing,1,4.554574,0.0
Rodney Holland,Editing,1,4.901936,0.0
Rodney Holland,Sound,1,29.543331,20000000.0
Robin Melville,Production,1,13.152822,101758490.0
Robin Hill,Editing,1,12.203041,171760.0
Rodney Lee Bennett,Crew,1,15.835672,155464351.0
Robin Melhuish,Camera,1,7.386394,0.0
Robin Lough,Crew,1,35.387874,69959751.0
Robin Lee,Editing,1,73.640445,373554033.0
Rodney Omanoff,Production,1,0.340019,0.0
Robin Kobrynski,Visual Effects,1,73.944049,352114312.0
Robin Knapp,Sound,1,40.138009,105316267.0
Robin Klein,Costume & Make-Up,1,15.262492,46770602.0
Robin Katz,Editing,1,0.034135,0.0
Robin Johnston,Sound,1,27.654472,125586134.0
Robin Hollander,Crew,1,68.734513,217022588.0
Robin Hinch,Visual Effects,1,51.535701,334901337.0
Robin Hill,Writing,1,1.330379,10000.0
Robert Tate Nichols,Costume & Make-Up,1,5.882208,57231524.0
Roger Rosenberg,Art,1,7.217328,0.0
Robert T. Striem,Production,1,43.057323,131282949.0
Robert T. Chestnut,Crew,1,25.682509,28258060.0
Robert Nederhorst,Visual Effects,1,42.840582,243843127.0
Robert Nassau,Editing,1,20.908494,24159934.0
Robert Nagle,Crew,1,9.590373,0.0
Romano Mancini,Lighting,1,49.336397,0.0
Robert Muratore,Camera,1,1.631274,0.0
Robert Mulligan,Production,1,22.139842,13129846.0
Robert Mulligan,Directing,1,22.139842,13129846.0
Robert Mrozowski,Visual Effects,1,50.009408,98235548.0
Robert Moyer,Writing,1,49.98659,559852396.0
Romek Delmata,Writing,1,20.374308,21009180.0
Romel Catap,Visual Effects,1,90.23792,745000000.0
Romeo Antonio,Sound,1,40.137264,296655431.0
Romeo Tirone,Camera,1,6.926926,10047674.0
Robert Moresco,Directing,1,3.942464,143451.0
Robert Moreland,Writing,1,10.410933,38085778.0
Robert Minsk,Crew,1,23.657284,215294342.0
Robert Milo Andrus,Production,1,2.101718,0.0
Robert Miller,Sound,1,7.359286,0.0
Romesh Sharma,Directing,1,0.122704,0.0
Robert Mickelson,Production,1,35.099611,54700105.0
Romesh Sharma,Writing,1,0.122704,0.0
Robert Michael Geisler,Production,1,40.072583,98126565.0
Robert Mervak,Sound,1,16.668854,14400000.0
Robert Merk,Lighting,1,13.707843,92219310.0
Romi Lassally,Production,1,3.033471,10443316.0
Rommel Genciana,Lighting,1,25.349758,258384.0
Robert McRae,Lighting,1,19.258041,68106245.0
Romo Gorrara,Crew,1,68.159596,389925971.0
Robert McLachlan,Crew,1,26.69592,114908830.0
Romano Cardarelli,Production,1,0.700127,0.0
Robert Nelson,Art,1,26.180367,33395426.0
Romano C. Pugliese,Art,1,13.707843,92219310.0
Roman Paul,Production,1,14.08251,11125849.0
Robert Pratt,Writing,1,73.307513,96060858.0
Robert Poole,Camera,1,15.205371,56359980.0
Robert Pinnow,Visual Effects,1,74.506246,370569774.0
Robert Penn Warren,Writing,1,7.768223,9450897.0
Robert Peluce,Directing,1,40.413191,920100000.0
Robert Pease,Costume & Make-Up,1,20.089933,116672912.0
Roman Dymny,Sound,1,18.923181,53191886.0
Roman Jakobi,Lighting,1,49.230089,46189568.0
Robert Pawloski,Crew,1,57.110486,369884651.0
Robert Patzelt,Camera,1,2.574014,0.0
Robert Pattinson,Production,1,36.764666,0.0
Roman Kindrachuk,Production,1,12.677016,0.0
Roman Lystvak,Crew,1,90.33681,276572938.0
Robert Park,Crew,1,53.595686,83557872.0
Robert Nelson Jacobs,Crew,1,22.550135,64459316.0
Robert Papegaay,Art,1,16.90444,178127760.0
Robert P. Cohen,Directing,1,58.845025,28262574.0
Robert O. Green,Production,1,7.924428,0.0
Robert O. Cook,Sound,1,9.358197,28200000.0
Robert O'Connor,Writing,1,6.329672,0.0
Robert O'Connor,Production,1,45.022964,215862692.0
Roman Schmidt,Visual Effects,1,418.708552,1513528810.0
Roman Stavchansky,Production,1,0.340019,0.0
Robert Nichols II,Crew,1,63.071046,125212904.0
Roman Tudzaroff,Visual Effects,1,36.960953,86915017.0
Robert Neuman,Directing,1,47.973995,314432665.0
Roman Vishnevsky,Sound,1,11.431434,0.0
Romana Cisarova,Production,1,7.342892,5989640.0
Romy Stevenson,Crew,1,66.003433,158733820.0
Robert McKenna,Lighting,1,16.930914,7871522.0
Robert McGee,Production,1,26.218912,10409377.0
Robert LoCash,Writing,1,28.624038,51132598.0
Robert M. Andres,Camera,1,15.205371,56359980.0
Robert Lynn,Directing,1,30.515175,190458706.0
Robert Lynn,Crew,1,48.507081,300218018.0
Ron Cooney,Camera,1,32.079995,494471524.0
Robert Ludlum,Production,1,86.476817,214034224.0
Ron Cosmo Vecchiarelli,Production,1,8.825113,658573.0
Ron Davis,Editing,1,7.047975,28008462.0
Ron Diggory,Lighting,1,45.99611,173046663.0
Ron Engler,Lighting,1,18.69984,162944923.0
Robert Lowell,Writing,1,6.665164,0.0
Ron Ervin,Lighting,1,21.865021,33788161.0
Ron Eveslage,Camera,1,19.326115,140000000.0
Ron Finn,Sound,1,62.554173,31724284.0
Robert LoCash,Production,1,28.624038,51132598.0
Ron Coe,Camera,1,60.829621,119100758.0
Robert Little,Production,1,7.436315,0.0
Robert Little,Lighting,1,14.447723,91196419.0
Robert Lennard,Production,1,9.541688,28350000.0
Ron Foreman,Art,1,3.810697,0.0
Ron Forward,Camera,1,33.555764,28650575.0
Ron Frankel,Visual Effects,1,65.948959,358372926.0
Ron French,Production,1,20.392858,0.0
Robert Legato,Camera,1,45.616098,102000000.0
Robert Lee King,Directing,1,2.855963,0.0
Robert Lee,Directing,1,26.69592,114908830.0
Ron Fricke,Directing,1,12.781973,0.0
Robert Leddy,Crew,1,63.654244,46836394.0
Ron Fricke,Writing,1,12.781973,0.0
Robert M. Edsel,Writing,1,43.873266,154984035.0
Robert M. Greenberg,Visual Effects,1,50.009408,98235548.0
Robert McDonald,Crew,1,13.543053,176104344.0
Robert Marinic,Crew,1,104.121555,589390539.0
Robert McCreary,Production,1,0.215464,399611.0
Romy Webster,Visual Effects,1,120.965743,956019788.0
Robert McCall,Art,1,8.265317,35841901.0
Robert Mazur,Writing,1,24.672234,15436808.0
Robert Mazur,Production,1,24.672234,15436808.0
Robert May,Production,1,11.578545,8679814.0
Robert Maxwell,Camera,1,0.132878,15200000.0
Ron Alexus,Lighting,1,28.848842,170268750.0
Ron Allett,Art,1,22.583834,14564027.0
Robert Markovich,Production,1,2.394613,0.0
Ron Anderson,Writing,1,47.973995,314432665.0
Robert Markel,Art,1,59.259204,1000000.0
Ron Annabelle,Crew,1,27.465433,102244770.0
Ron Ashmore,Art,1,25.316146,73180723.0
Robert M. Reitano,Editing,1,3.937352,0.0
Robert Marcarelli,Directing,1,1.288173,2400000.0
Ron Blecker,Crew,1,12.601306,79958599.0
Ron Burkle,Production,1,8.079046,14618727.0
Robert Maddy,Art,1,11.19602,45892212.0
Ron Chapple,Camera,1,29.359201,0.0
Robert Machover,Editing,1,0.008453,0.0
Robert MacLean,Crew,1,36.585509,220673217.0
Robert MacDonald,Production,1,4.234269,4884663.0
Robert M. Young	,Writing,1,0.008453,0.0
Robert M. Young,Production,1,0.008453,0.0
Robert M. Young,Directing,1,0.592821,0.0
Robert M. Young,Camera,1,0.008453,0.0
Robert M. Stevens,Crew,1,36.585509,220673217.0
Robert Prchal,Crew,1,13.543053,176104344.0
Roman Coppola,Writing,1,41.083914,68263166.0
Robert Priestley,Art,1,16.553594,17570324.0
Rok Cvetkov,Crew,1,8.452666,12232628.0
Rohit Jagessar,Directing,1,0.030253,0.0
Robert Sledge,Visual Effects,1,9.829859,45554533.0
Robert Skotak,Visual Effects,1,67.66094,183316455.0
Robert Simpson,Crew,1,15.205371,56359980.0
Rohit Jagessar,Writing,1,0.030253,0.0
Robert Simokovic,Visual Effects,1,6.909942,207283925.0
Rohit Jugraj,Directing,1,0.296981,0.0
Robert Silcock,Crew,1,70.456012,216763646.0
Rohit Khattar,Production,1,3.620537,346594.0
Robert Sica,Crew,1,46.217769,277448382.0
Robert Shriver,Production,1,38.729418,378882411.0
Robert Short,Visual Effects,1,17.112498,10089373.0
Rohn Schmidt,Camera,1,1.478505,869325.0
Roland Anderson,Art,1,1.199451,25.0
Rohan Sippy,Directing,1,0.075817,0.0
Robert Settlemire,Camera,1,100.635882,532950503.0
Robert Seaman,Camera,1,2.371477,0.0
Robert Scoville,Art,1,10.924273,316472.0
Roland Blancaflor,Crew,1,13.707843,92219310.0
Roland Carroll,Production,1,6.682006,18662027.0
Roland Chaput,Crew,1,11.22268,19480739.0
Roland E. Hill Jr.,Art,1,66.169628,140767956.0
Roland Fullajtar,Art,1,13.786075,84772742.0
Robert Sciretta,Lighting,1,89.811154,103215094.0
Roland Gallois,Editing,1,14.936661,229094.0
Robert Scherer,Sound,1,10.304172,12506188.0
Roland Goddijn,Crew,1,17.193659,21148829.0
Robert Schenkkan,Writing,1,5.133744,27674124.0
Rohit Agarwal,Visual Effects,1,4.065212,108348.0
Robert Smigel,Writing,1,40.597344,201596308.0
Roland Heap,Sound,1,6.938854,6294161.0
Robert Stevenson,Directing,1,59.961523,102272727.0
Roger S.H. Schulman,Writing,1,67.298732,484409218.0
Roger Sassen,Lighting,1,4.234269,4884663.0
Robert Sullivan,Sound,1,3.949796,0.0
Robert Suer,Crew,1,36.38795,315156409.0
Roger Scruggs,Art,1,9.525037,60251371.0
Robert Stromberg,Directing,1,110.620647,758539785.0
Roger Shearman,Camera,1,8.452666,12232628.0
Roger Spottiswoode,Editing,1,4.495256,11000000.0
Roger Taylor,Sound,1,12.343507,27107960.0
Roger Thompson,Lighting,1,40.413191,920100000.0
Roger Troutman,Sound,1,17.705671,57504069.0
Robert Stokes,Visual Effects,1,80.171283,184925486.0
Roger Tweten,Editing,1,68.140214,355237933.0
Roger Vadim,Directing,1,14.171759,2500000.0
Robert Souza,Writing,1,10.605084,51142659.0
Robert Stevenhagen,Directing,1,16.493576,50877145.0
Robert Steven White,Art,1,22.442241,38955598.0
Robert Stein,Production,1,34.532418,68572378.0
Robert Stecko,Camera,1,21.436682,162839667.0
Robert Steadman,Lighting,1,37.507136,113280098.0
Robert Steadman,Camera,1,9.705589,2807854.0
Robert Stasz,Visual Effects,1,13.265432,10700000.0
Roger Vadim,Writing,1,14.171759,2500000.0
Roger Zamudio,Production,1,12.321302,2636637.0
Robert St. Pierre,Art,1,55.806402,48428063.0
Roger Zelazny,Writing,1,2.215261,8720000.0
Robert Spurlock,Visual Effects,1,45.616098,102000000.0
Robert Spurlock,Crew,1,11.095219,0.0
Robert Schaper,Sound,1,15.142701,46683377.0
Robert Schafer,Editing,1,5.060656,0.0
Robert Primes,Camera,1,8.207425,46488.0
Robert Reneau,Writing,1,6.872784,20256975.0
Rolf Pardula,Sound,1,30.196039,13060843.0
Rolf Sigurd Brekke,Crew,1,35.777067,247275374.0
Robert Robinson,Camera,1,5.882208,57231524.0
Rolfe Kanefsky,Writing,1,0.4594,0.0
Robert Richman,Camera,1,14.139004,46243000.0
Rolland Pike,Crew,1,11.199544,0.0
Robert Richardson,Crew,1,203.73459,652105443.0
Roly Jansen,Crew,1,20.679652,82466670.0
Robert Revell,Sound,1,26.69592,114908830.0
Roma Downey,Production,1,12.232048,6420319.0
Roma Jensen,Costume & Make-Up,1,3.225189,0.0
Robert Renga,Sound,1,45.565918,139804348.0
Roma Wnuk,Costume & Make-Up,1,65.352913,343471816.0
Romain Courtine,Production,1,45.381501,442824138.0
Rolf Mohr,Visual Effects,1,2.074295,0.0
Romain Le Grand,Production,1,31.763201,0.0
Robert Redford,Crew,1,14.139004,46243000.0
Romain Moussel,Visual Effects,1,29.943316,133432856.0
Robert R. Rutledge,Sound,1,76.603233,381109762.0
Robert R. Benton,Art,1,58.900647,356830601.0
Roman Avianus,Production,1,45.381501,442824138.0
Robert Pyzocha,Art,1,10.409253,21520719.0
Roman Coppola,Crew,1,45.66662,119723856.0
Robert Pulcini,Production,1,2.26778,453079.0
Robert Pulcini,Editing,1,2.26778,453079.0
Roman Coppola,Production,1,9.590373,0.0
Robert Pucci,Writing,1,4.068107,15156200.0
Robert Pringle,Production,1,10.125029,32101000.0
Rolf Muetze,Crew,1,2.574014,0.0
Rolf Mittweg,Production,1,19.106154,30536013.0
Robert Sarkies,Writing,1,0.706355,0.0
Robert Ruiz,Camera,1,46.199482,122919055.0
Robert Sarkies,Directing,1,0.706355,0.0
Robert Sallin,Production,1,22.434102,96800000.0
Roland Neveu,Camera,1,38.006982,54418872.0
Robert Saba,Art,1,35.580032,186438883.0
Robert S. Wilson,Production,1,39.019229,167298192.0
Roland Neveu,Directing,1,38.006982,54418872.0
Robert S. Mendelsohn,Production,1,79.579532,327311859.0
Robert S. Hurlburt,Visual Effects,1,243.791743,710644566.0
Robert S. Henderson,Crew,1,35.268557,12281551.0
Robert S. Garber,Production,1,67.427755,304320254.0
Robert S. Baker,Production,1,20.913852,118063304.0
Roland Rebscher,Sound,1,1.771584,0.0
Robert Russell Bennett,Sound,1,18.426825,6000000.0
Roland Rosenkranz,Art,1,8.583217,4152230.0
Rolf Hochhuth,Writing,1,5.930533,0.0
Robert Rubin ,Sound,1,0.008453,0.0
Robert Rubin,Production,1,0.008453,0.0
Roland Savoye,Camera,1,27.568194,72108608.0
Roland Schwarthoff,Art,1,7.727035,0.0
Roland Suso Richter,Directing,1,3.789485,0.0
Roland Totheroh,Camera,1,28.27648,8500000.0
Roland Tropp,Visual Effects,1,21.118196,60222298.0
Robert Rossen,Writing,1,17.639478,7600000.0
Robert Rossen,Production,1,17.639478,7600000.0
Robert Rossen,Directing,1,17.639478,7600000.0
Roland de Groot,Art,1,13.906611,26193068.0
Rolando Díaz,Crew,1,23.316208,59217789.0
Rolf Carlbom,Lighting,1,7.217328,0.0
Roz Music,Costume & Make-Up,1,22.14595,100654149.0
Ruairi Robinson,Directing,1,18.764453,0.0
Richard A. Villalobos,Art,1,58.900647,356830601.0
Sal Martorano,Lighting,1,19.258041,68106245.0
Richard Marks,Production,1,14.209329,55041367.0
Sally Potter,Writing,1,3.677831,0.0
Richard Marin,Costume & Make-Up,1,35.244037,172363301.0
Sally Roberts,Costume & Make-Up,1,23.073933,30303072.0
Sally Robinson,Writing,1,7.021871,0.0
Sally Ross,Art,1,13.155999,17800000.0
Richard Mansell,Production,1,27.133277,27462041.0
Richard Manginsay,Directing,1,46.875375,527068851.0
